promptID,pairID,source,target,MTQE_annotator0,MTQE_annotator1,MTQE_annotator2,MTQE_annotator3,MTQE_annotator4,MTQE_annotator5,MTQE_annotator6,MTQE_scores,MTQE_z_scores,MTQE_mean,MTQE_z_mean
73377,220126,Our review indicates that HUD complied with the applicable requirements .,"Unsere Überprüfung weist darauf hin , dass hud die geltenden Anforderungen erfüllt hat .",91,69,69,,,,,"[91.0, 69.0, 69.0]","[0.584392116578454, 0.11553076328600681, 0.08971086648846861]",76.33333333333333,0.2632112487843098
66447,199336,at my uh my uh mother-in-law 's house and uh,Bei meinem Uh-Schwiegermutter-Haus und äh,100,60,80,100.0,,,,"[100.0, 80.0, 100.0]","[0.8296373394268215, 0.41750343628523223, 0.5119494008427243]",93.33333333333331,0.5863633921849261
36818,110450,so it 's supposed to be real bad driving tomorrow afternoon,Also soll es morgen nachmittag richtig schlecht fahren .,70,60,50,,,,,"[70.0, 60.0, 50.0]","[0.012153263265596818, -0.17265573049837793, -0.4764762995241231]",60.0,-0.21232625558563475
44263,132785,"At its height Kofukuji embraced around 175 separate buildings , including the Kasuga Grand Shrine at the foot of Mt .","Auf seiner Höhe nahm kofukuji etwa 175 separate Gebäude an , darunter den Kasuga Grand Schrein am Fuße des Mt .",69,69,40,,,,,"[69.0, 69.0, 40.0]","[-0.015096205939777337, 0.11553076328600681, -0.7744695447939082]",59.33333333333334,-0.22467832914922625
120920,362746,"Songket was originally reserved for royalty , but is today also used for bridal dresses , other ceremonial robes , cushion-covers , and handbags .","Songket war ursprünglich für das Königtum reserviert , wird aber heute auch für Braut Kleider , andere zeremoniellen Roben , Polster-Abdeckungen und Handtaschen verwendet .",100,50,69,100.0,44.0,,,"[50.0, 69.0, 44.0]","[-0.49286294581436096, 0.08971086648846861, -0.02098260210238814]",54.33333333333334,-0.14137822714276016
3798,11392,"The latter was a royal palace for much longer than Versailles , with certain additions made over seven centuries , notably from Franaois I in the 16th century .","Geschichte der Palast war ein Königlicher Palast , der viel länger als Versailles war , mit einigen Zusätzen über sieben Jahrhunderte , vor allem aus Franaois I im 16 Jahrhundert .",70,60,29,100.0,19.0,50.0,,"[70.0, 60.0, 50.0]","[0.012153263265596818, -0.17265573049837793, -0.5557006150494742]",60.0,-0.2387343607607518
233,697,Take a backwaters trip through the lagoons and around the island villages .,Machen sie einen Altwasser durch die Lagunen und um die Insel Dörfer .,50,50,29,,,,,"[50.0, 50.0, 29.0]","[-0.5328361208418863, -0.49286294581436096, -1.102262114590672]",43.0,-0.7093203937489729
45386,136154,"The shield split down the middle , revealing shelves of metal boxes and packets of papers .","Der Schild hat sich in die Mitte gespalten , die Regale von Metall Boxen und Päckchen von Papieren enthüllt .",100,55,69,100.0,42.0,,,"[55.0, 69.0, 42.0]","[-0.33275933815636943, 0.08971086648846861, -0.10193675489458107]",55.33333333333334,-0.11499507552082727
129748,389224,yeah dents into holes right,Ja Dellen in Löcher rechts,80,50,50,,,,,"[80.0, 50.0, 50.0]","[0.28464795531933834, -0.49286294581436096, -0.4764762995241231]",60.0,-0.2282304300063819
37190,111566,2 POINT ESTIMATION TECHNIQUES,2-Punkt-Schätz Techniken,100,60,69,100.0,29.0,73.0,,"[60.0, 69.0, 73.0]","[-0.17265573049837793, 0.08971086648846861, 0.6498063998059769]",67.33333333333333,0.18895384526535586
3365,10093,"Therefore , as shown in Exhibit A-8 in Appendix A , the schedule for a combined FGD and ACI project is expected to be the same as the schedule of an FGD project .","Wie aus der Abbildung A-8 in Anlage a hervorgeht , wird daher erwartet , dass der Zeitplan für ein kombiniertes Rea-und Aci-Projekt mit dem Zeitplan eines Rea-Projekts identisch ist .",90,69,69,,,,,"[90.0, 69.0, 69.0]","[0.55714264737308, 0.11553076328600681, 0.08971086648846861]",76.0,0.2541280923825185
83862,251580,"2 are a lady 's ; they are much smaller , and quite different in every way .","2 sind eine Dame , sie sind viel kleiner und ganz anders in jeder Hinsicht .",85,50,90,100.0,,,,"[85.0, 90.0, 100.0]","[0.4208953013462091, 0.7154966815550173, 0.5119494008427243]",91.66666666666669,0.5494471279146502
50772,152312,"Lola Thigh sang and preformed nightly at a venue of Klepacki 's major competitor , also a Klepacki ( don 't confuse these two , the fact that both had the same last name was purely coincidental , and besides , the other one had a different first name - Jacek ) .","Lola Oberschenkel sang und vorgeformte jeden Abend an einem Ort des großen Konkurrenten von Klepacki , auch ein Klepacki ( Don ' t verwechseln diese beiden , die Tatsache , dass beide den gleichen Nachnamen war rein zufällig , und außerdem hatte der andere einen anderen Vornamen - Jacek ) ..",50,40,40,,,,,"[50.0, 40.0, 40.0]","[-0.5328361208418863, -0.813070161130344, -0.7744695447939082]",43.33333333333334,-0.7067919422553794
3363,10087,because it looked so formidable um then then just,"Denn es sah so beeindruckend aus , um dann eben .",90,50,100,80.0,,,,"[90.0, 100.0, 80.0]","[0.55714264737308, 1.0134899268248025, -0.4422619204858534]",90.0,0.37612355123734303
119900,359686,"The grounds are now home to a 9-hole golf course , a small zoo , and an old Government Rest House ( now a hotel ) combining Neo-Classical Doric columns with a slightly curving Minangkagau roof ideal for shedding the heavy rains .","Das Gelände befindet sich heute in einem 9-Loch-Golfplatz , einem kleinen Zoo und einem alten Regierung ( heute ein Hotel ) , in dem Neo-klassische Doric Säulen mit einem leicht der Minangkagau-Dach kombiniert werden , das ideal für den Abbau der schweren Regenfälle ist .",90,50,50,90.0,18.0,60.0,,"[50.0, 50.0, 60.0]","[-0.49286294581436096, -0.4764762995241231, -0.03156713032971286]",53.33333333333334,-0.3336354585560657
63219,189652,In the end I found myself in a carriage with Mrs. Vandemeyer after all .,Am Ende fand ich mich in einer Kutsche mit Mrs. Vandemeyer .,100,75,100,,,,,"[100.0, 75.0, 100.0]","[0.8296373394268215, 0.30765509247559664, 1.0134899268248025]",91.66666666666669,0.7169274529090736
37909,113723,I advised him to apply to you for a copy of the original wire .,"Ich riet ihm , sich bei Ihnen für eine Kopie des Original zu bewerben .",90,75,69,,,,,"[90.0, 75.0, 69.0]","[0.55714264737308, 0.30765509247559664, 0.08971086648846861]",78.0,0.3181695354457151
6034,18100,Knowth has two passage graves .,Einzelnachweise einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
35525,106571,""" These two might have come bound alike . "" Drew pointed to the book Anse held and The Count of Monte Cristo .",""" diese beiden sind vielleicht gleich gebunden . Weblinks offizielle Website ( Englisch ) * offizielle Website ( Englisch ) Einzelnachweise",35,20,11,,,,,"[35.0, 20.0, 11.0]","[-0.9415781589224986, -1.45348459176231, -1.638649956076285]",22.0,-1.3445709022536978
117107,351309,""" A mite cold , ain 't it ? "" Anse demanded from the bank as Drew splashed vigorously to offset the chill .",""" ein bisschen kalt , nicht wahr ? Weblinks offizielle Website ( Englisch ) Einzelnachweise",11,20,11,,,,,"[11.0, 20.0, 11.0]","[-1.5955654198514784, -1.45348459176231, -1.638649956076285]",14.0,-1.5625666558966909
88952,266848,The Hittites,Der Hethiter,100,69,100,0.0,90.0,,,"[100.0, 100.0, 90.0]","[0.8296373394268215, 1.0134899268248025, 1.8409629121180493]",96.66666666666669,1.2280300594565576
5442,16324,The nearby Bre na Brinne Centre has interesting exhibits .,Das nahe gelegene bre na lake Centre hat interessante Exponate .,55,40,60,,,,,"[55.0, 40.0, 60.0]","[-0.3965887748150155, -0.813070161130344, -0.178483054254338]",51.66666666666666,-0.4627139967332326
111353,334047,yeah yeah it it 's terrible you know and,"Ja ja , es ist schrecklich , dass du es weißt und du weißt es .",30,55,60,,,,,"[30.0, 55.0, 60.0]","[-1.0778255049493695, -0.33275933815636943, -0.178483054254338]",48.33333333333334,-0.5296892991200256
27140,81416,"The principal legislative history accompanying the Act16 chronicled the different access problems GAO had encountered in obtaining records to which it was legally entitled , including aserious access to records difficulties at the White House .","Die wichtigste legislative Geschichte , die die act16 begleitete , dokumentierte die unterschiedlichen Zugangs Probleme , die Gao bei der Beschaffung von Aufzeichnungen hatte , auf die es rechtlich Anspruch hatte , einschließlich des Zugangs zu aufzeichnungen Schwierigkeiten im weißen Haus .",90,60,60,,,,,"[90.0, 60.0, 60.0]","[0.55714264737308, -0.17265573049837793, -0.178483054254338]",70.0,0.06866795420678802
8608,25820,Another came up behind him but Vrenna 's saber slashed both his legs behind the knees and dropped him screaming to the ground .,"Ein anderer kam hinter ihm her , aber der Säbel von entschied stach beide Beine hinter die Knie und ließ ihn schreiend auf den Boden fallen .",50,40,50,,,,,"[50.0, 40.0, 50.0]","[-0.5328361208418863, -0.813070161130344, -0.4764762995241231]",46.66666666666666,-0.6074608604987844
76351,229048,Ne vous fachez pas !,"Nein , nein !",0,5,70,0.0,,,,"[0.0, 5.0, 0.0]","[-1.895309581110594, -1.9337954147362848, -4.259107205800164]",1.6666666666666667,-2.6960707338823475
52746,158234,yeah no huh-uh especially,"Ja , nein , nein , nein , nein .",15,20,40,,,,,"[15.0, 20.0, 40.0]","[-1.4865675430299816, -1.45348459176231, -0.7744695447939082]",25.0,-1.2381738931953998
50404,151208,it 's mind boggling,"Es ist unfassbar , unfassbar .",90,75,70,,,,,"[90.0, 75.0, 70.0]","[0.55714264737308, 0.30765509247559664, 0.11951019101544712]",78.33333333333333,0.3281026436213746
32261,96779,What is reputed to be Gen.,Was soll der General sein ?,0,20,30,,,,,"[0.0, 20.0, 30.0]","[-1.895309581110594, -1.45348459176231, -1.0724627900636934]",16.666666666666668,-1.473752320978866
52927,158777,i 'm a little touchy every now and then about that,"Ich bin ab und zu ein bisschen empfindlich , was das angeht .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
31484,94448,um-hum um-hum yes oh i do too yes,"Ähm-Summen , ja , oh , ich tue es auch .",30,29,70,100.0,25.0,,,"[30.0, 29.0, 25.0]","[-1.0778255049493695, -1.1652980979779255, -0.7900470536282209]",28.0,-1.0110568855185054
128431,385275,there 's a lot of um-hum,Es gibt eine Menge ähm .,70,100,100,,,,,"[70.0, 100.0, 100.0]","[0.012153263265596818, 1.1081731307655542, 1.0134899268248025]",90.0,0.7112721069519846
11114,33338,La Rochelle,La Rochelle,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
7949,23843,No . Sum income .,Nein . Summe Einkommen .,100,55,69,100.0,83.0,,,"[55.0, 69.0, 83.0]","[-0.33275933815636943, 0.08971086648846861, 1.557623377345374]",69.0,0.4381916352258244
123087,369243,The Presidential Memorandum establishing the NEPDG provided that one of the results of this action would be the gathering of information relevant to a national energy policy .,"In dem Memorandum des Präsidenten zur Einrichtung des Nepdg wurde festgestellt , dass eines der Ergebnisse dieser Aktion die Sammlung von Informationen sein würde , die für eine nationale Energiepolitik relevant sind .",91,69,69,,,,,"[91.0, 69.0, 69.0]","[0.584392116578454, 0.11553076328600681, 0.08971086648846861]",76.33333333333333,0.2632112487843098
92242,276718,"Browning , Martin , and Annamaria Lusardi .","Browning , Martin und Annamaria Lusardi .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
61559,184673,and um hopefully to understand that everyone is not as in as fortunate,"Und um hoffentlich zu verstehen , dass alle nicht so glücklich sind wie ein Glück .",30,50,65,60.0,,,,"[50.0, 65.0, 60.0]","[-0.49286294581436096, -0.029486431619445436, -1.396473241814431]",58.33333333333334,-0.6396075397494124
69359,208072,you too good-bye,Du auch auf Wiedersehen .,100,69,100,100.0,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.0134899268248025, 0.5119494008427243]",100.0,0.7850255556981159
46875,140621,This is refreshing .,Das ist erfrischend .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
125167,375483,"The statement that Caryn Mann recovered her memory and estimated Parker Dozhier 's payments to Hale at $ 200,000 is contradicted by the very Salon article Foer cites to support it .","Die Aussage , dass achter Mann ihr Gedächtnis wiedererlangt und die Zahlungen von Parker Dozhier an Hale auf 200,000 Dollar geschätzt hat , steht im Widerspruch zu dem sehr salon Artikel foer Cites , um ihn zu unterstützen .",50,40,29,,,,,"[50.0, 40.0, 29.0]","[-0.5328361208418863, -0.813070161130344, -1.102262114590672]",39.66666666666666,-0.8160561321876342
53941,161819,"You 'll see the hot furnaces where the glass mixture ( the batch ) is melted and blown , and you 'll watch the cutting that is done by hand and eye as well as the polishing or engraving .","Sie werden die heißen Öfen sehen , in denen die Glas Mischung ( die Charge ) geschmolzen und geblasen wird , und sie werden das schneiden beobachten , das von Hand und Auge und dem polieren oder gravieren gemacht wird .",91,40,69,100.0,50.0,71.0,,"[91.0, 100.0, 71.0]","[0.584392116578454, 0.5119494008427243, 0.5449797028620246]",87.33333333333331,0.5471070734277342
119766,359284,Benefit reductions .,Nutzen .,0,25,20,,,,,"[0.0, 25.0, 20.0]","[-1.895309581110594, -1.2933809841043187, -1.3704560353334785]",15.0,-1.5197155335161303
62366,187094,and i keep saying no no no,Und ich sage immer nein nein nein nein nein nein nein nein nein,78,80,100,,,,,"[78.0, 80.0, 100.0]","[0.23014901690859005, 0.46775870013358817, 1.0134899268248025]",86.0,0.5704658812889937
61999,185993,contributing five hundred thousand to,Beitrag von zu,0,30,20,,,,,"[0.0, 30.0, 20.0]","[-1.895309581110594, -1.133277376446327, -1.3704560353334785]",16.666666666666668,-1.4663476642968
90052,270148,you just practically don 't get any,Du hast praktisch keine Ahnung .,0,30,70,100.0,10.0,,,"[0.0, 30.0, 10.0]","[-1.895309581110594, -1.133277376446327, -1.3972031995696679]",13.333333333333336,-1.475263385708863
118463,355377,And entirely hatless .,Und völlig kopf .,0,30,20,,,,,"[0.0, 30.0, 20.0]","[-1.895309581110594, -1.133277376446327, -1.3704560353334785]",16.666666666666668,-1.4663476642968
45258,135770,""" Yeah , told yuh these town buzzards 're all th ' same .",""" ja , ich habe gesagt , dass diese Stadt alle gleich sind .",25,30,30,,,,,"[25.0, 30.0, 30.0]","[-1.2140728509762402, -1.133277376446327, -1.0724627900636934]",28.33333333333333,-1.1399376724954202
91750,275242,His face was ashen .,Sein Gesicht war bleich .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
29588,88760,A-11-the basic instructions for preparing the President 's Budget-to underscore the essential link between GPRA and the budget process .,"A-11-die grundlegenden Anweisungen für die Vorbereitung des Haushaltsplans des Präsidenten , um den wesentlichen Zusammenhang zwischen dem biologischen und dem Haushaltsverfahren zu unterstreichen .",50,40,60,,,,,"[50.0, 40.0, 60.0]","[-0.5328361208418863, -0.813070161130344, -0.178483054254338]",50.0,-0.5081297787421895
69586,208753,"Muncaster Mill , 3 km ( 2 miles ) north of the castle , started operating in 1455 , although the present building dates from the 18th century .","Geschichte die 3 km nördlich der Burg begann Mühle begann 1455 , obwohl das heutige Gebäude aus dem 18 Jahrhundert stammt .",85,40,50,60.0,,,,"[40.0, 50.0, 60.0]","[-0.813070161130344, -0.4764762995241231, -1.396473241814431]",50.0,-0.895339900822966
5400,16198,"Sorry , Tuppence .",Tut mir leid .,50,40,30,,,,,"[50.0, 40.0, 30.0]","[-0.5328361208418863, -0.813070161130344, -1.0724627900636934]",40.0,-0.8061230240119746
42046,126134,"I didn 't try shearling , but no one I spoke with recommended it .","Ich habe es nicht versucht , aber niemand , mit dem ich gesprochen habe , hat es empfohlen .",50,40,30,,,,,"[50.0, 40.0, 30.0]","[-0.5328361208418863, -0.813070161130344, -1.0724627900636934]",40.0,-0.8061230240119746
83823,251463,"Astley Priors was a pleasant red-brick edifice , surrounded by well-wooded grounds which effectually shielded the house from observation from the road .","Astley Vorstrafen war ein angenehmes Rot-Backstein-Gebäude , umgeben von gut bewaldeten Gründen , die das Haus vor der Beobachtung von der Straße schützte .",50,40,30,,,,,"[50.0, 40.0, 30.0]","[-0.5328361208418863, -0.813070161130344, -1.0724627900636934]",40.0,-0.8061230240119746
63538,190609,"It was , however , built to inspire awe .","Es wurde jedoch gebaut , um Ehrfurcht zu erwecken .",100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
104917,314741,But we don 't give out drugs willy-nilly .,Aber wir geben die Drogen nicht so einfach aus .,100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
90034,270094,But they aren 't catching on .,Aber sie fangen nicht an .,15,45,80,90.0,10.0,10.0,,"[15.0, 10.0, 10.0]","[-1.4865675430299816, -1.3972031995696679, -2.6522345539285195]",11.666666666666664,-1.8453350988427228
122300,366882,"No , no , NO !","Nein , nein , nein !",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
7639,22913,"Beyond them in rank , in the actual presence of God , the seraphim stand naked , ever-burning ,","Jenseits von Ihnen im Rang , in der Gegenwart Gottes , stehen die seraphim nackt , immer brennen ,",91,69,69,,,,,"[91.0, 69.0, 69.0]","[0.584392116578454, 0.11553076328600681, 0.08971086648846861]",76.33333333333333,0.2632112487843098
97466,292390,what is his uh let 's see,Was ist das für ein äh ?,0,40,80,40.0,2.0,20.0,,"[40.0, 40.0, 20.0]","[-0.813070161130344, -2.350684563143009, -2.1281010692087583]",33.333333333333336,-1.7639519311607037
64503,193504,um-hum oh gosh um-hum yeah good grief may have been poisoned or something,"Oh , mein Gott , mein Gott , mein Gott , mein Gott , mein Gott !",20,30,11,,,,,"[20.0, 30.0, 11.0]","[-1.350320197003111, -1.133277376446327, -1.638649956076285]",20.33333333333333,-1.3740825098419076
20664,61988,Oh ! said Tuppence again .,Nein ! Wieder zwei Pence .,5,40,29,50.0,,,,"[40.0, 29.0, 50.0]","[-0.813070161130344, -1.102262114590672, -1.87357890247872]",39.66666666666666,-1.2629703927332454
1823,5467,cover some of that yeah,"Deck ein paar davon , ja ?",100,60,90,100.0,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7154966815550173, 0.5119494008427243]",96.66666666666669,0.685694473941521
114584,343740,The Case Survey Method of Aggregating,Das Verfahren zur Erhebung von Daten über die Aggregation der aggregierten Daten,40,50,70,,,,,"[40.0, 50.0, 70.0]","[-0.8053308128956278, -0.49286294581436096, 0.11951019101544712]",53.33333333333334,-0.3928945225648473
41818,125450,separately as follows . ),Getrennt wie folgt . ),100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
56059,168173,"A great many of us witness to a faith of grace , not judgment--and do it with grace , not judgment .","Viele von uns Zeugen von einem glauben an Gnade , nicht von urteilen -- und tun es mit Gnade , nicht mit Urteil .",100,69,69,100.0,52.0,,,"[69.0, 69.0, 52.0]","[0.11553076328600681, 0.08971086648846861, 0.3028340090663836]",63.33333333333334,0.16935854628028632
121386,364142,Stark staring mad !,Stark starrt verrückt !,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
26566,79694,it it 's you know Van and then Lustbader B A D E R,"Es ist , du kennst van und dann amerikanischer B A D E r",15,30,20,,,,,"[15.0, 30.0, 20.0]","[-1.4865675430299816, -1.133277376446327, -1.3704560353334785]",21.66666666666667,-1.3301003182699291
4104,12310,We do indeed .,Das tun wir in der Tat .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
130145,390413,"Far more skilled than the slaver whipmasters , this rider nearly cut Vrenna in half .","Viel Geschickter als der Sklavenhändler Whipmasters , hat dieser Reiter fast entschied in die Hälfte geschnitten .",50,40,40,,,,,"[50.0, 40.0, 40.0]","[-0.5328361208418863, -0.813070161130344, -0.7744695447939082]",43.33333333333334,-0.7067919422553794
128983,386929,and once you have those you can add to them or take away from them and come up with all kinds of different dishes,"Und wenn du die hast , die du zu ihnen hinzufügen kannst , oder dich von Ihnen nehmen kannst und mit allen Arten von verschiedenen Gerichten kommst ,",91,55,60,100.0,16.0,37.0,,"[55.0, 60.0, 37.0]","[-0.33275933815636943, -0.178483054254338, -1.237074145185164]",50.66666666666666,-0.5827721791986238
47545,142631,"How do I break the news and let both of us keep our dignity , even if ( s ) he is a troglodyte ?","Wie breche ich die Nachrichten und lasse uns beide unsere würde behalten , auch wenn ( er ) ein Neandertalerin ist ?",90,50,69,90.0,49.0,,,"[50.0, 69.0, 49.0]","[-0.49286294581436096, 0.08971086648846861, 0.1814027798780942]",56.0,-0.07391643314926606
79172,237510,and the tree that refused against all odds and all,"Und der Baum , der sich gegen alle Widrigkeiten weigerte und alle",100,80,100,,,,,"[100.0, 80.0, 100.0]","[0.8296373394268215, 0.46775870013358817, 1.0134899268248025]",93.33333333333331,0.7702953221284041
103621,310855,"He said , "" I suppose you 're right .","Er sagte : "" Ich nehme an , du hast recht .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
113718,341142,oh see i haven 't really been keeping up with them so i really don 't know what he said what did he say about it,"Ich weiß nicht , was er gesagt hat , was er gesagt hat , was er gesagt hat .",20,30,29,,,,,"[20.0, 30.0, 29.0]","[-1.350320197003111, -1.133277376446327, -1.102262114590672]",26.33333333333333,-1.1952865626800364
26307,78917,all over that 's that 's not right,"Das ist nicht richtig , das ist nicht richtig .",30,30,50,,,,,"[30.0, 30.0, 50.0]","[-1.0778255049493695, -1.133277376446327, -0.4764762995241231]",36.66666666666666,-0.8958597269732732
59003,177005,"This was conveyed to the White House in writing on August 17 , 2001 .",August 2001 an das weiße Haus weitergeleitet und am 17,30,40,60,,,,,"[30.0, 40.0, 60.0]","[-1.0778255049493695, -0.813070161130344, -0.178483054254338]",43.33333333333334,-0.6897929067780172
99463,298381,right or the satellite dish,Rechts oder die Satelliten-Schüssel,100,50,100,90.0,,,,"[100.0, 100.0, 90.0]","[0.8296373394268215, 1.0134899268248025, 0.03484374017843548]",96.66666666666669,0.6259903354766865
66198,198589,Where was he ?,Wo war er ?,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
129285,387835,Scrooge McDuck is associated with poverty .,Scrooge Mcduck ist mit der Armut verbunden .,100,69,100,100.0,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.0134899268248025, 0.5119494008427243]",100.0,0.7850255556981159
10366,31094,"You have no experience with the switchboard , right ?","Sie haben keine Erfahrung mit der Telefonzentrale , oder ?",90,100,100,,,,,"[90.0, 100.0, 100.0]","[0.55714264737308, 1.1081731307655542, 1.0134899268248025]",96.66666666666669,0.8929352349878122
45397,136187,Tuppence helped her find the best way to win .,"Penny half ihr , den besten Weg zu finden , um zu gewinnen .",50,50,29,,,,,"[50.0, 50.0, 29.0]","[-0.5328361208418863, -0.49286294581436096, -1.102262114590672]",43.0,-0.7093203937489729
116073,348207,Monstrous insensitivity included anti-semetic jokes .,"Monströse , enthielt Anti-Semetic-Witze .",50,40,60,,,,,"[50.0, 40.0, 60.0]","[-0.5328361208418863, -0.813070161130344, -0.178483054254338]",50.0,-0.5081297787421895
99509,298519,Tuppence could not look her in the eye and kept her head bowed down .,Penny konnte ihr nicht in die Augen sehen und den Kopf gebeugt .,50,50,29,,,,,"[50.0, 50.0, 29.0]","[-0.5328361208418863, -0.49286294581436096, -1.102262114590672]",43.0,-0.7093203937489729
123807,371403,We need not ask where naval oranges and seedless grapes come from .,"Wir brauchen nicht zu fragen , woher die Naval und die Samen von Samen kommen .",20,35,40,,,,,"[20.0, 35.0, 40.0]","[-1.350320197003111, -0.9731737687883356, -0.7744695447939082]",31.66666666666667,-1.0326545035284516
20697,62087,"He was born on April 6 , 1862 .",April 1862 in London ) war ein US-amerikanischer Politiker .,11,20,30,,,,,"[11.0, 20.0, 30.0]","[-1.5955654198514784, -1.45348459176231, -1.0724627900636934]",20.33333333333333,-1.3738376005591606
83738,251208,G.W. described his racist ways and hate for coffee to Maureen .,Er beschrieb seine rassistische Art und den Hass auf den Kaffee für Maureen .,50,35,50,,,,,"[50.0, 35.0, 50.0]","[-0.5328361208418863, -0.9731737687883356, -0.4764762995241231]",45.0,-0.6608287297181149
25982,77942,McConnell did not care about the grant .,Mcconnell kümmert sich nicht um den Zuschuss .,100,69,100,100.0,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.0134899268248025, 0.5119494008427243]",100.0,0.7850255556981159
112265,336783,The pool is large can fit 200 people .,"Der Pool ist groß , kann 200 Personen passen .",100,60,70,100.0,60.0,,,"[60.0, 70.0, 60.0]","[-0.17265573049837793, 0.11951019101544712, 0.6266506202351553]",63.33333333333334,0.1911683602507415
62518,187549,Critics think Serpico is absolutely a hackwork .,"Die Kritiker denken , serpico ist ein Hackwork .",90,45,69,100.0,70.0,,,"[90.0, 100.0, 70.0]","[0.55714264737308, 0.5119494008427243, 1.03142138419612]",86.66666666666669,0.7001711441373081
81928,245778,What do you mean Chineseness ?,"Was meinst du mit "" Identität",25,40,30,,,,,"[25.0, 40.0, 30.0]","[-1.2140728509762402, -0.813070161130344, -1.0724627900636934]",31.66666666666667,-1.0332019340567593
48435,145301,The flea powder and flea dip are expensive .,Das Floh Pulver und der Floh Dip sind teuer .,100,60,69,100.0,51.0,,,"[60.0, 69.0, 51.0]","[-0.17265573049837793, 0.08971086648846861, 0.2623569326702871]",60.0,0.0598040228867926
66005,198010,"Tuppence said "" Absolutely not "" .","Penny hat "" absolut nicht "" gesagt .",50,50,29,,,,,"[50.0, 50.0, 29.0]","[-0.5328361208418863, -0.49286294581436096, -1.102262114590672]",43.0,-0.7093203937489729
64854,194557,I enjoy this card in particular .,Ich genieße diese Karte im besonderen .,95,69,100,100.0,,,,"[95.0, 100.0, 100.0]","[0.6933899933999507, 1.0134899268248025, 0.5119494008427243]",98.33333333333331,0.7396097736891591
2773,8317,There aren 't many Celtic crosses .,Es gibt nicht viele keltische Kreuze .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
71395,214180,Green Bay 's team plays in Lambeau Field .,Das Team von Green Bay spielt im Lam Beau Field .,90,69,69,,,,,"[90.0, 69.0, 69.0]","[0.55714264737308, 0.11553076328600681, 0.08971086648846861]",76.0,0.2541280923825185
5069,15205,It was a mistake to pour it into the vat because it might explode .,"Es war ein Fehler , es in die Mehrwertsteuer zu Gießen , weil es explodieren könnte .",91,50,30,80.0,50.0,,,"[50.0, 30.0, 50.0]","[-0.49286294581436096, -1.0724627900636934, 0.22187985627419066]",43.33333333333334,-0.4478152932012879
72638,217909,Anse and the Kentuckian hid close to the ground and listened carefully for any sounds .,Anse und die Kentucky versteckten sich in der Nähe des Bodens und hörten auf alle Geräusche aufmerksam zu .,90,50,50,100.0,65.0,,,"[50.0, 50.0, 65.0]","[-0.49286294581436096, -0.4764762995241231, 0.8290360022156377]",55.0,-0.046767747707615485
59211,177629,The on site visits are done every month .,Die vor-Ort-Besuche werden jeden Monat durchgeführt .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
